t_ms,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,v_h_ms,v_v_down_ms,v_tot_ms,v_forward_ms,v_side_ms,v_h_u,v_v_u,v_tot_u,v_forward_u,v_side_u,yaw_deg,pitch_deg,fwd_len_h,band,state,underwater
1756423432639,837.279,-216.704,78.730,0.000,0.000,0.000,0.00,-0.00,0.00,0.00,-0.0,0.0,-0.0,0.0,0.0,-0.00,106.75,0.000,0.99999994,stall/land,unknown,false
1756423432690,837.193,-216.418,78.615,-0.505,1.677,-0.672,1.75,0.67,1.88,1.75,0.0,69.0,26.4,73.9,69.0,0.00,106.75,0.000,0.99999994,unknown,unknown,false
1756423432741,837.021,-215.846,78.386,-1.365,4.534,-1.816,4.73,1.82,5.07,4.73,0.0,186.4,71.5,199.6,186.4,0.01,106.75,0.000,0.99999994,unknown,unknown,false
1756423432792,836.934,-215.560,78.272,-1.461,4.854,-1.944,5.07,1.94,5.43,5.07,0.0,199.6,76.5,213.7,199.6,0.01,106.75,0.000,0.99999994,unknown,unknown,false
1756423432844,836.848,-215.274,78.157,-1.524,5.061,-2.027,5.28,2.03,5.66,5.28,0.0,208.1,79.8,222.8,208.1,0.01,106.75,0.000,0.99999994,unknown,unknown,false
1756423432894,836.762,-214.988,78.043,-1.577,5.237,-2.097,5.47,2.10,5.86,5.47,0.0,215.3,82.6,230.6,215.3,0.01,106.75,0.000,0.99999994,unknown,unknown,false
1756423432945,836.590,-214.415,77.814,-2.124,7.053,-2.825,7.37,2.82,7.89,7.37,0.0,290.0,111.2,310.6,290.0,0.01,106.75,0.000,0.99999994,neutral,unknown,false
1756423432995,836.504,-214.129,77.699,-1.998,6.635,-2.657,6.93,2.66,7.42,6.93,0.0,272.8,104.6,292.2,272.8,0.01,106.75,0.000,0.99999994,neutral,unknown,false
1756423433046,836.422,-213.842,77.584,-1.885,6.348,-2.539,6.62,2.54,7.09,6.59,0.7,260.7,100.0,279.2,259.3,26.78,100.65,0.000,0.99999994,neutral,unknown,false
1756423433097,836.360,-213.551,77.470,-1.683,6.173,-2.457,6.40,2.46,6.85,6.20,1.6,251.9,96.7,269.8,243.9,62.75,90.83,0.000,1,neutral,unknown,false
1756423433147,836.332,-212.959,77.241,-1.345,7.826,-3.078,7.94,3.08,8.52,7.67,2.1,312.6,121.2,335.3,301.9,81.08,84.72,0.000,1,neutral,unknown,false
1756423433198,836.347,-212.662,77.126,-0.851,7.239,-2.834,7.29,2.83,7.82,7.13,1.5,287.0,111.6,307.9,280.7,59.62,84.72,0.000,1,neutral,glide_neutral,false
1756423433248,836.370,-212.365,77.012,-0.465,6.830,-2.663,6.85,2.66,7.35,6.76,1.1,269.5,104.8,289.2,266.1,42.97,84.72,0.000,1,neutral,glide_neutral,false
1756423433299,836.395,-212.068,76.897,-0.176,6.544,-2.543,6.55,2.54,7.02,6.50,0.8,257.7,100.1,276.5,255.9,30.61,84.72,0.000,1,neutral,glide_neutral,false
1756423433350,836.448,-211.473,76.668,0.195,8.108,-3.139,8.11,3.14,8.70,8.09,0.6,319.3,123.6,342.4,318.6,21.75,84.72,0.000,1,neutral,glide_neutral,false
1756423433400,836.476,-211.176,76.554,0.302,7.438,-2.876,7.44,2.88,7.98,7.41,0.7,293.1,113.2,314.2,291.9,26.12,82.56,0.000,1,neutral,glide_neutral,false
1756423433451,836.507,-210.879,76.439,0.394,6.964,-2.691,6.98,2.69,7.48,6.82,1.5,274.6,105.9,294.4,268.4,58.15,74.54,0.000,1,neutral,glide_neutral,false
1756423433501,836.654,-210.304,76.210,1.146,8.285,-3.242,8.36,3.24,8.97,8.12,2.0,329.3,127.6,353.1,319.8,78.61,68.31,0.000,1,neutral,glide_neutral,false
1756423433552,836.755,-210.024,76.095,1.399,7.460,-2.949,7.59,2.95,8.14,7.37,1.8,298.8,116.1,320.6,290.0,71.99,65.44,0.000,1,neutral,glide_neutral,false
1756423433603,836.873,-209.751,75.981,1.682,6.841,-2.743,7.04,2.74,7.56,6.83,1.7,277.4,108.0,297.6,269.0,67.58,62.08,0.000,1,neutral,glide_neutral,false
1756423433653,837.007,-209.484,75.866,1.968,6.368,-2.599,6.67,2.60,7.15,6.49,1.5,262.4,102.3,281.7,255.5,59.66,59.69,0.000,1,neutral,glide_neutral,false
1756423433704,837.300,-208.965,75.637,3.117,7.537,-3.178,8.16,3.18,8.75,8.04,1.4,321.1,125.1,344.6,316.3,55.10,57.65,0.000,1,neutral,glide_neutral,false
1756423433754,837.461,-208.714,75.523,3.138,6.764,-2.904,7.46,2.90,8.00,7.34,1.3,293.6,114.3,315.0,289.0,51.48,55.02,0.000,1,neutral,glide_neutral,false
1756423433805,837.628,-208.466,75.408,3.187,6.201,-2.711,6.97,2.71,7.48,6.89,1.1,274.5,106.7,294.5,271.1,42.83,53.82,0.000,1,neutral,glide_neutral,false
1756423433856,837.801,-208.223,75.294,3.257,5.784,-2.577,6.64,2.58,7.12,6.57,0.9,261.3,101.5,280.3,258.8,36.35,52.62,0.000,0.99999994,neutral,glide_neutral,false
1756423433906,838.161,-207.746,75.065,4.414,6.875,-3.163,8.17,3.16,8.76,8.12,0.9,321.6,124.5,344.9,319.6,36.28,50.82,0.000,1,neutral,glide_neutral,false
1756423433957,838.350,-207.515,74.950,4.207,6.184,-2.893,7.48,2.89,8.02,7.42,0.9,294.5,113.9,315.7,292.3,35.80,48.79,0.000,1,neutral,glide_neutral,false
1756423434007,838.545,-207.289,74.835,4.104,5.668,-2.704,7.00,2.70,7.50,6.95,0.9,275.5,106.5,295.4,273.5,33.49,47.11,0.000,1,neutral,glide_neutral,false
1756423434058,838.745,-207.067,74.721,4.056,5.284,-2.572,6.66,2.57,7.14,6.62,0.8,262.3,101.3,281.1,260.5,30.60,45.79,0.000,1,neutral,glide_neutral,false
1756423434109,839.160,-206.639,74.492,5.305,6.240,-3.159,8.19,3.16,8.78,8.15,0.9,322.5,124.4,345.6,320.7,33.67,43.64,0.000,1,neutral,glide_neutral,false
1756423434159,839.375,-206.431,74.377,4.987,5.598,-2.890,7.50,2.89,8.03,7.45,0.8,295.1,113.8,316.3,293.3,33.22,41.84,0.000,1,neutral,glide_neutral,false
1756423434210,839.596,-206.231,74.263,4.802,5.107,-2.702,7.01,2.70,7.51,6.94,1.0,276.0,106.4,295.8,273.2,39.14,38.61,0.000,1,neutral,glide_neutral,false
1756423434260,839.826,-206.040,74.148,4.722,4.706,-2.571,6.67,2.57,7.15,6.59,1.0,262.5,101.2,281.3,259.3,40.72,35.97,0.000,1,neutral,glide_neutral,false
1756423434311,840.304,-205.682,73.919,6.138,5.417,-3.158,8.19,3.16,8.77,8.11,1.1,322.3,124.3,345.5,319.5,42.68,33.82,0.000,0.99999994,neutral,glide_neutral,false
1756423434362,840.552,-205.517,73.805,5.769,4.773,-2.890,7.49,2.89,8.03,7.41,1.1,294.8,113.8,316.0,291.6,43.17,31.18,0.000,1,neutral,glide_neutral,false
1756423434412,840.805,-205.358,73.690,5.537,4.283,-2.702,7.00,2.70,7.50,6.94,0.9,275.6,106.4,295.4,273.1,37.10,29.99,0.000,1,neutral,glide_neutral,false
1756423434463,841.321,-205.059,73.461,6.929,4.764,-3.245,8.41,3.24,9.01,8.36,0.9,331.0,127.7,354.8,329.0,36.47,28.19,0.000,1,neutral,glide_neutral,false
1756423434514,841.585,-204.918,73.346,6.413,4.169,-2.951,7.65,2.95,8.20,7.59,1.0,301.1,116.2,322.7,298.7,37.91,25.79,0.000,0.99999994,neutral,glide_neutral,false
1756423434564,841.853,-204.787,73.232,6.080,3.694,-2.745,7.11,2.74,7.63,7.05,1.0,280.1,108.1,300.2,277.5,37.83,23.52,0.000,1,neutral,glide_neutral,false
1756423434615,842.125,-204.665,73.117,5.865,3.311,-2.599,6.74,2.60,7.22,6.68,0.8,265.2,102.3,284.2,263.1,32.89,22.32,0.000,1,neutral,glide_neutral,false
1756423434665,842.678,-204.439,72.888,7.391,3.661,-3.181,8.25,3.18,8.84,8.19,1.0,324.7,125.2,348.0,322.5,37.69,19.69,0.000,0.99999994,neutral,glide_neutral,false
1756423434716,842.959,-204.339,72.774,6.841,3.157,-2.906,7.53,2.91,8.07,7.48,0.9,296.6,114.4,317.9,294.5,34.94,18.01,0.000,1,neutral,glide_neutral,false
1756423434766,843.242,-204.244,72.659,6.468,2.772,-2.713,7.04,2.71,7.54,6.99,0.8,277.1,106.8,296.9,275.2,31.98,16.57,0.000,1,neutral,glide_neutral,false
1756423434817,843.528,-204.157,72.545,6.219,2.456,-2.578,6.69,2.58,7.17,6.62,0.9,263.2,101.5,282.1,260.7,36.50,13.58,0.000,1,neutral,glide_neutral,false
1756423434868,844.107,-204.012,72.316,7.790,2.581,-3.164,8.21,3.16,8.80,8.14,1.0,323.1,124.6,346.3,320.6,40.19,11.18,0.000,1,neutral,glide_neutral,false
1756423434918,844.400,-203.954,72.201,7.189,2.148,-2.894,7.50,2.89,8.04,7.42,1.1,295.4,113.9,316.6,292.3,42.80,8.31,0.000,0.99999994,neutral,glide_neutral,false
1756423434969,844.695,-203.909,72.086,6.781,1.769,-2.705,7.01,2.70,7.51,6.91,1.1,275.9,106.5,295.8,272.2,45.21,5.19,0.000,1,neutral,glide_neutral,false
1756423435020,845.289,-203.855,71.857,8.266,1.557,-3.250,8.41,3.25,9.02,8.32,1.3,331.2,128.0,355.0,327.5,49.47,2.08,0.000,0.99999994,neutral,glide_neutral,false
1756423435070,845.587,-203.846,71.743,7.557,1.147,-2.955,7.64,2.96,8.20,7.55,1.2,300.9,116.3,322.7,297.4,46.18,-0.20,0.000,1,neutral,glide_neutral,false
1756423435121,845.886,-203.844,71.628,7.060,0.812,-2.748,7.11,2.75,7.62,7.03,1.1,279.8,108.2,300.0,276.6,42.20,-2.11,0.000,1,neutral,glide_neutral,false
1756423435171,846.184,-203.853,71.514,6.711,0.517,-2.603,6.73,2.60,7.22,6.64,1.1,265.0,102.5,284.1,261.4,43.25,-4.99,0.000,1,neutral,glide_neutral,false
1756423435222,846.778,-203.907,71.285,8.210,0.044,-3.176,8.21,3.18,8.80,8.12,1.2,323.2,125.0,346.6,319.7,47.94,-8.22,0.000,1,neutral,glide_neutral,false
1756423435272,847.072,-203.955,71.170,7.497,-0.257,-2.904,7.50,2.90,8.04,7.38,1.3,295.3,114.3,316.7,290.6,52.94,-12.29,0.000,0.99999994,neutral,glide_neutral,false
1756423435323,847.364,-204.017,71.056,6.979,-0.546,-2.713,7.00,2.71,7.51,6.89,1.3,275.6,106.8,295.6,271.1,49.45,-14.81,0.000,1,neutral,glide_neutral,false
1756423435374,847.654,-204.089,70.941,6.601,-0.812,-2.578,6.65,2.58,7.13,6.55,1.1,261.8,101.5,280.8,257.9,45.24,-16.96,0.000,1,neutral,glide_neutral,false
1756423435424,848.225,-204.262,70.712,8.005,-1.594,-3.162,8.16,3.16,8.75,8.09,1.1,321.3,124.5,344.6,318.4,43.25,-19.00,0.000,0.99999994,neutral,glide_neutral,false
1756423435475,848.507,-204.361,70.597,7.265,-1.698,-2.889,7.46,2.89,8.00,7.39,1.0,293.8,113.7,315.0,290.9,40.87,-21.15,0.000,1,neutral,glide_neutral,false
1756423435526,848.785,-204.469,70.483,6.740,-1.834,-2.704,6.99,2.70,7.49,6.90,1.1,275.0,106.4,294.9,271.5,43.83,-24.39,0.000,1,neutral,glide_neutral,false
1756423435576,849.058,-204.590,70.368,6.337,-1.998,-2.572,6.64,2.57,7.12,6.54,1.2,261.6,101.3,280.5,257.3,47.06,-27.86,0.000,0.99999994,neutral,glide_neutral,false
1756423435627,849.585,-204.868,70.139,7.560,-3.047,-3.158,8.15,3.16,8.74,8.02,1.4,320.9,124.3,344.1,315.8,56.93,-32.17,0.000,1,neutral,glide_neutral,false
1756423435677,849.836,-205.029,70.025,6.781,-3.089,-2.890,7.45,2.89,7.99,7.28,1.6,293.4,113.8,314.7,286.4,63.37,-36.96,0.000,1,neutral,glide_neutral,false
1756423435728,850.075,-205.206,69.910,6.167,-3.212,-2.702,6.95,2.70,7.46,6.72,1.8,273.7,106.4,293.7,264.5,70.65,-42.47,0.000,0.99999994,neutral,glide_neutral,false
1756423435778,850.302,-205.399,69.796,5.660,-3.394,-2.571,6.60,2.57,7.08,6.33,1.9,259.8,101.2,278.8,249.4,73.00,-47.26,0.000,1,neutral,glide_neutral,false
1756423435829,850.713,-205.830,69.567,6.397,-4.927,-3.158,8.07,3.16,8.67,7.79,2.1,317.9,124.3,341.3,306.6,83.83,-52.89,0.000,1,neutral,glide_neutral,false
1756423435880,850.901,-206.060,69.452,5.597,-4.816,-2.890,7.38,2.89,7.93,7.02,2.3,290.7,113.8,312.2,276.2,90.66,-58.88,0.000,1,neutral,glide_neutral,false
1756423435930,851.065,-206.308,69.337,4.888,-4.839,-2.702,6.88,2.70,7.39,6.42,2.5,270.8,106.4,290.9,252.8,97.02,-65.71,0.000,0.99999994,neutral,glide_neutral,false
1756423435981,851.204,-206.570,69.223,4.245,-4.941,-2.571,6.51,2.57,7.00,5.98,2.6,256.5,101.2,275.7,235.5,101.52,-72.65,0.000,0.99999994,neutral,glide_neutral,false
1756423436032,851.420,-207.121,68.994,4.253,-6.723,-3.156,7.96,3.16,8.56,7.37,3.0,313.2,124.2,337.0,290.1,118.13,-79.84,0.000,0.99999994,neutral,glide_neutral,false
1756423436082,851.481,-207.410,68.879,3.339,-6.423,-2.889,7.24,2.89,7.79,6.55,3.1,285.0,113.7,306.9,257.9,121.39,-87.74,0.000,1,neutral,glide_neutral,false
1756423436133,851.521,-207.704,68.765,2.576,-6.239,-2.702,6.75,2.70,7.27,6.06,3.0,265.7,106.4,286.2,238.5,117.20,-93.73,0.000,0.99999994,neutral,glide_neutral,false
1756423436183,851.506,-208.294,68.536,1.711,-7.868,-3.250,8.05,3.25,8.68,7.39,3.2,317.0,128.0,341.8,291.1,125.41,-101.04,0.000,1,neutral,glide_neutral,false
1756423436234,851.460,-208.587,68.421,0.927,-7.242,-2.953,7.30,2.95,7.88,6.58,3.2,287.4,116.3,310.1,259.1,124.38,-108.34,0.000,1,neutral,glide_neutral,false
1756423436284,851.382,-208.873,68.307,0.185,-6.762,-2.747,6.76,2.75,7.30,6.05,3.0,266.3,108.2,287.5,238.1,119.33,-115.05,0.000,1,neutral,glide_neutral,false
1756423436335,851.275,-209.148,68.192,-0.507,-6.366,-2.602,6.39,2.60,6.90,5.74,2.8,251.4,102.5,271.5,226.0,110.26,-120.56,0.000,1,neutral,glide_neutral,false
1756423436386,850.993,-209.668,67.963,-2.026,-7.539,-3.180,7.81,3.18,8.43,7.12,3.2,307.3,125.2,331.9,280.5,125.70,-129.18,0.000,1,neutral,glide_neutral,false
1756423436436,850.812,-209.901,67.848,-2.492,-6.659,-2.904,7.11,2.90,7.68,6.42,3.0,279.9,114.3,302.4,252.9,119.95,-135.89,0.000,0.99999994,neutral,glide_neutral,false
1756423436487,850.612,-210.120,67.734,-2.930,-5.961,-2.713,6.64,2.71,7.17,5.99,2.9,261.5,106.8,282.5,235.6,113.39,-141.88,0.000,0.99999994,neutral,glide_neutral,false
1756423436537,850.391,-210.317,67.619,-3.361,-5.339,-2.578,6.31,2.58,6.82,5.63,2.9,248.4,101.5,268.3,221.6,112.28,-149.06,0.000,0.99999994,unknown,glide_neutral,false
1756423436588,849.900,-210.648,67.390,-5.265,-5.700,-3.163,7.76,3.16,8.38,7.26,2.7,305.5,124.5,329.9,285.9,107.72,-153.38,0.000,1,neutral,glide_neutral,false
1756423436639,849.637,-210.787,67.276,-5.241,-4.814,-2.893,7.12,2.89,7.68,6.71,2.4,280.2,113.9,302.5,264.3,93.15,-156.85,0.000,1,neutral,glide_neutral,false
1756423436689,849.366,-210.909,67.161,-5.281,-4.095,-2.705,6.68,2.71,7.21,6.34,2.1,263.1,106.5,283.8,249.7,82.85,-160.56,0.000,1,neutral,glide_neutral,false
1756423436740,849.089,-211.020,67.047,-5.336,-3.525,-2.573,6.40,2.57,6.89,6.09,2.0,251.8,101.3,271.4,239.7,77.16,-164.39,0.000,1,neutral,glide_neutral,false
1756423436790,848.518,-211.190,66.818,-7.121,-3.474,-3.160,7.92,3.16,8.53,7.66,2.0,311.9,124.4,335.8,301.5,79.86,-168.82,0.000,1,neutral,glide_neutral,false
1756423436841,848.227,-211.253,66.703,-6.708,-2.805,-2.890,7.27,2.89,7.82,7.01,1.9,286.3,113.8,308.0,275.9,76.35,-172.78,0.000,1,neutral,glide_neutral,false
1756423436892,847.932,-211.297,66.588,-6.444,-2.226,-2.702,6.82,2.70,7.33,6.54,1.9,268.4,106.4,288.7,257.5,75.70,-177.33,0.000,1,neutral,glide_neutral,false
1756423436942,847.338,-211.329,66.359,-8.032,-1.746,-3.248,8.22,3.25,8.84,7.99,1.9,323.6,127.9,348.0,314.8,75.12,178.84,0.000,1,neutral,glide_neutral,false
1756423436993,847.042,-211.305,66.245,-7.376,-1.084,-2.953,7.45,2.95,8.02,7.00,2.6,293.5,116.3,315.7,275.7,100.66,168.30,0.000,1,neutral,glide_neutral,false
1756423437044,846.751,-211.252,66.130,-6.886,-0.442,-2.745,6.90,2.74,7.43,6.33,2.7,271.6,108.1,292.3,249.3,107.85,160.28,0.000,1,neutral,glide_neutral,false
1756423437094,846.465,-211.172,66.016,-6.515,0.163,-2.601,6.52,2.60,7.02,5.87,2.8,256.6,102.4,276.3,231.2,111.32,152.85,0.000,1,neutral,glide_neutral,false
1756423437145,845.930,-210.924,65.787,-7.736,1.584,-3.179,7.90,3.18,8.51,7.32,3.0,310.9,125.1,335.1,288.2,116.69,146.38,0.000,1,neutral,glide_neutral,false
1756423437195,845.680,-210.765,65.672,-6.897,2.053,-2.904,7.20,2.90,7.76,6.59,2.9,283.3,114.3,305.5,259.3,114.08,139.68,0.000,1,neutral,glide_neutral,false
1756423437246,845.448,-210.581,65.558,-6.197,2.527,-2.710,6.69,2.71,7.22,5.98,3.0,263.5,106.7,284.3,235.3,118.63,131.05,0.000,1,neutral,glide_neutral,false
1756423437296,845.241,-210.371,65.443,-5.572,3.016,-2.578,6.34,2.58,6.84,5.47,3.2,249.4,101.5,269.3,215.3,126.02,121.23,0.000,1,unknown,glide_neutral,false
1756423437347,844.906,-209.888,65.214,-5.885,4.973,-3.163,7.71,3.16,8.33,6.79,3.6,303.4,124.5,327.9,267.5,143.12,111.65,0.000,0.99999994,neutral,glide_neutral,false
1756423437398,844.788,-209.620,65.099,-4.820,5.073,-2.893,7.00,2.89,7.57,6.10,3.4,275.5,113.9,298.1,240.2,134.87,104.23,0.000,1,neutral,glide_neutral,false
1756423437448,844.698,-209.339,64.985,-3.903,5.210,-2.702,6.51,2.70,7.05,5.70,3.1,256.3,106.4,277.5,224.5,123.64,98.00,0.000,0.99999994,neutral,glide_neutral,false
1756423437499,844.637,-209.050,64.870,-3.095,5.360,-2.571,6.19,2.57,6.70,5.45,2.9,243.7,101.2,263.9,214.7,115.27,91.77,0.000,1,unknown,glide_neutral,false
1756423437550,844.594,-208.460,64.641,-2.419,7.252,-3.159,7.64,3.16,8.27,7.06,2.9,301.0,124.4,325.7,278.0,115.41,85.90,0.000,1,neutral,glide_neutral,false
1756423437600,844.614,-208.165,64.527,-1.580,6.830,-2.891,7.01,2.89,7.58,6.41,2.8,276.0,113.8,298.6,252.5,111.50,79.19,0.000,1,neutral,glide_neutral,false
1756423437651,844.661,-207.872,64.412,-0.823,6.515,-2.703,6.57,2.70,7.10,5.93,2.8,258.5,106.4,279.6,233.5,111.03,71.77,0.000,0.99999994,neutral,glide_neutral,false
1756423437701,844.735,-207.586,64.298,-0.135,6.262,-2.571,6.26,2.57,6.77,5.59,2.8,246.6,101.2,266.6,220.2,111.09,64.46,0.000,1,unknown,glide_neutral,false
1756423437752,844.968,-207.042,64.068,1.282,7.608,-3.158,7.72,3.16,8.34,7.12,3.0,303.8,124.3,328.2,280.5,116.54,57.88,0.000,0.99999994,neutral,glide_neutral,false
1756423437802,845.121,-206.788,63.954,1.807,6.829,-2.890,7.06,2.89,7.63,6.46,2.9,278.1,113.8,300.5,254.3,112.63,51.29,0.000,1,neutral,glide_neutral,false
1756423437853,845.297,-206.550,63.839,2.309,6.194,-2.703,6.61,2.70,7.14,6.06,2.7,260.3,106.4,281.2,238.4,104.42,45.90,0.000,1,neutral,glide_neutral,false
1756423437904,845.701,-206.115,63.610,4.007,6.907,-3.246,7.98,3.25,8.62,7.58,2.5,314.4,127.8,339.3,298.3,99.29,41.47,0.000,1,neutral,glide_neutral,false
1756423437954,845.926,-205.921,63.496,4.139,5.989,-2.952,7.28,2.95,7.86,6.85,2.5,286.6,116.2,309.3,269.8,96.85,35.60,0.000,1,neutral,glide_neutral,false
1756423438005,846.166,-205.746,63.381,4.322,5.230,-2.746,6.78,2.75,7.32,6.26,2.6,267.1,108.1,288.1,246.6,102.72,27.81,0.000,0.99999994,neutral,glide_neutral,false
1756423438056,846.422,-205.595,63.267,4.540,4.555,-2.601,6.43,2.60,6.94,5.94,2.5,253.2,102.4,273.1,234.0,96.63,22.66,0.000,1,neutral,glide_neutral,false
1756423438106,846.961,-205.344,63.038,6.376,4.676,-3.180,7.91,3.18,8.52,7.66,2.0,311.3,125.2,335.5,301.5,77.60,21.83,0.000,1,neutral,glide_neutral,false
1756423438157,847.236,-205.229,62.923,6.095,3.955,-2.905,7.27,2.91,7.82,7.13,1.4,286.0,114.4,308.0,280.6,55.33,21.83,0.000,1,neutral,glide_neutral,false
1756423438207,847.512,-205.115,62.809,5.902,3.446,-2.713,6.83,2.71,7.35,6.81,0.6,269.1,106.8,289.5,267.9,24.50,25.06,0.000,1,neutral,glide_neutral,false
1756423438258,847.781,-204.987,62.694,5.730,3.169,-2.578,6.55,2.58,7.04,6.53,-0.5,257.8,101.5,277.1,257.1,-19.14,33.20,0.000,1,neutral,glide_neutral,false
1756423438308,848.276,-204.660,62.465,6.943,4.157,-3.163,8.09,3.16,8.69,7.85,-1.9,318.6,124.5,342.1,309.2,-76.60,44.82,0.000,1,neutral,glide_neutral,false
1756423438359,848.486,-204.455,62.350,6.107,4.129,-2.894,7.37,2.89,7.92,6.77,-2.9,290.2,113.9,311.8,266.5,-114.96,57.40,0.000,1,neutral,glide_neutral,false
1756423438410,848.666,-204.224,62.236,5.341,4.260,-2.704,6.83,2.70,7.35,6.05,-3.2,269.0,106.5,289.3,238.2,-124.96,66.26,0.000,1,neutral,glide_neutral,false
1756423438460,848.947,-203.709,62.007,5.401,6.030,-3.250,8.10,3.25,8.72,7.19,-3.7,318.7,128.0,343.4,283.1,-146.31,75.48,0.000,1,neutral,glide_neutral,false
1756423438511,849.028,-203.429,61.892,4.261,5.880,-2.954,7.26,2.95,7.84,6.19,-3.8,285.9,116.3,308.6,243.5,-149.77,85.66,0.000,1,neutral,glide_neutral,false
1756423438561,849.070,-203.141,61.778,3.235,5.825,-2.747,6.66,2.75,7.21,5.60,-3.6,262.3,108.2,283.7,220.7,-141.84,93.68,0.000,1,neutral,glide_neutral,false
1756423438612,849.075,-202.849,61.663,2.294,5.809,-2.602,6.25,2.60,6.77,5.13,-3.6,245.9,102.5,266.4,201.9,-140.37,103.27,0.000,1,unknown,glide_neutral,false
1756423438663,848.977,-202.272,61.434,1.027,7.488,-3.180,7.56,3.18,8.20,6.85,-3.2,297.5,125.2,322.8,269.6,-125.88,107.22,0.000,1,neutral,glide_neutral,false
1756423438713,848.872,-202.002,61.319,0.093,6.846,-2.906,6.85,2.91,7.44,5.41,-4.2,269.6,114.4,292.8,213.1,-165.04,126.98,0.000,1,neutral,glide_neutral,false
1756423438764,848.725,-201.754,61.205,-0.804,6.260,-2.713,6.31,2.71,6.87,4.62,-4.3,248.5,106.8,270.5,181.9,-169.32,140.27,0.000,1,unknown,glide_neutral,false
1756423438814,848.546,-201.527,61.090,-1.629,5.732,-2.579,5.96,2.58,6.49,4.17,-4.3,234.6,101.5,255.6,164.3,-167.47,151.41,0.000,1,unknown,glide_neutral,false
1756423438865,848.093,-201.183,60.861,-3.826,6.052,-3.164,7.16,3.16,7.83,5.38,-4.7,281.9,124.6,308.2,211.7,-186.13,163.63,0.000,1,neutral,glide_neutral,false
1756423438916,847.831,-201.065,60.747,-4.232,4.937,-2.894,6.50,2.89,7.12,4.77,-4.4,256.0,113.9,280.2,187.7,-174.11,173.45,0.000,1,neutral,glide_neutral,false
1756423438966,847.555,-200.992,60.632,-4.599,3.884,-2.705,6.02,2.71,6.60,4.20,-4.3,237.0,106.5,259.8,165.4,-169.69,-174.46,0.000,0.99999994,unknown,glide_neutral,false
1756423439017,847.271,-200.967,60.518,-4.901,2.872,-2.573,5.68,2.57,6.24,4.02,-4.0,223.7,101.3,245.5,158.4,-157.87,-165.47,0.000,1,unknown,glide_neutral,false
1756423439067,846.700,-201.033,60.289,-6.817,1.618,-3.159,7.01,3.16,7.69,5.64,-4.2,275.8,124.4,302.6,222.1,-163.63,-156.97,0.000,1,neutral,glide_neutral,false
1756423439118,846.429,-201.130,60.174,-6.379,0.555,-2.891,6.40,2.89,7.03,4.97,-4.0,252.1,113.8,276.6,195.5,-159.11,-145.83,0.000,1,neutral,glide_neutral,false
1756423439168,846.169,-201.260,60.060,-6.009,-0.382,-2.703,6.02,2.70,6.60,4.42,-4.1,237.1,106.4,259.8,174.1,-160.90,-133.62,0.000,1,unknown,glide_neutral,false
1756423439219,845.934,-201.428,59.945,-5.599,-1.265,-2.571,5.74,2.57,6.29,4.24,-3.9,226.0,101.2,247.6,166.9,-152.37,-124.87,0.000,1,unknown,glide_neutral,false
1756423439270,845.543,-201.856,59.716,-6.229,-3.412,-3.154,7.10,3.15,7.77,5.80,-4.1,279.6,124.2,306.0,228.3,-161.51,-116.01,0.000,1,neutral,glide_neutral,false
1756423439320,845.395,-202.105,59.601,-5.238,-3.869,-2.887,6.51,2.89,7.12,5.21,-3.9,256.4,113.7,280.4,205.1,-153.86,-106.67,0.000,1,neutral,glide_neutral,false
1756423439371,845.282,-202.373,59.487,-4.342,-4.297,-2.700,6.11,2.70,6.68,5.00,-3.5,240.5,106.3,262.9,196.8,-138.27,-100.20,0.000,1,unknown,glide_neutral,false
1756423439422,845.192,-202.653,59.372,-3.568,-4.669,-2.570,5.88,2.57,6.41,4.73,-3.5,231.3,101.2,252.5,186.2,-137.30,-90.98,0.000,0.99999994,unknown,glide_neutral,false
1756423439472,845.125,-203.235,59.143,-2.898,-6.717,-3.157,7.32,3.16,7.97,6.53,-3.3,288.0,124.3,313.7,257.1,-129.82,-86.55,0.000,1,neutral,glide_neutral,false
1756423439523,845.127,-203.531,59.029,-2.017,-6.452,-2.888,6.76,2.89,7.35,6.26,-2.5,266.1,113.7,289.4,246.5,-100.25,-85.23,0.000,1,neutral,glide_neutral,false
1756423439573,845.142,-203.828,58.914,-1.325,-6.277,-2.701,6.42,2.70,6.96,6.15,-1.8,252.6,106.3,274.1,242.1,-72.02,-85.35,0.000,1,neutral,glide_neutral,false
1756423439624,845.180,-204.423,58.685,-0.698,-7.925,-3.249,7.96,3.25,8.59,7.87,-1.2,313.2,127.9,338.3,309.9,-45.58,-86.67,0.000,1,neutral,glide_neutral,false
1756423439675,845.169,-204.720,58.570,-0.553,-7.308,-2.954,7.33,2.95,7.90,7.29,0.8,288.5,116.3,311.1,287.0,29.53,-100.20,0.000,1,neutral,glide_neutral,false
1756423439725,845.120,-205.010,58.456,-0.681,-6.838,-2.747,6.87,2.75,7.40,6.53,2.1,270.6,108.1,291.4,257.1,84.36,-113.85,0.000,1,neutral,glide_neutral,false
1756423439776,845.033,-205.291,58.341,-0.991,-6.451,-2.602,6.53,2.60,7.03,5.98,2.6,256.9,102.5,276.6,235.4,102.97,-122.36,0.000,1,neutral,glide_neutral,false
