t_ms,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,v_h_ms,v_v_down_ms,v_tot_ms,v_forward_ms,v_side_ms,v_h_u,v_v_u,v_tot_u,v_forward_u,v_side_u,yaw_deg,pitch_deg,fwd_len_h,band,state,underwater
1756424279139,834.593,-267.664,81.767,-0.992,-9.364,-0.253,9.42,0.25,9.42,9.42,0.1,370.7,10.0,370.8,370.7,2.76,-96.47,0.000,0.99999994,unknown,unknown,false
1756424279190,834.551,-268.035,81.757,-0.943,-8.748,-0.238,8.80,0.24,8.80,8.80,0.0,346.4,9.4,346.5,346.4,1.94,-96.47,0.000,0.99999994,unknown,unknown,false
1756424279240,834.467,-268.777,81.736,-1.159,-10.526,-0.289,10.59,0.29,10.59,10.59,0.0,416.9,11.4,417.1,416.9,1.37,-96.47,0.000,0.99999994,unknown,unknown,false
1756424279291,834.425,-269.148,81.726,-1.061,-9.567,-0.263,9.63,0.26,9.63,9.63,0.0,379.0,10.4,379.1,379.0,0.95,-96.47,0.000,0.99999994,unknown,unknown,false
1756424279341,834.383,-269.518,81.716,-0.992,-8.895,-0.245,8.95,0.24,8.95,8.95,0.0,352.4,9.6,352.5,352.4,0.67,-96.47,0.000,0.99999994,unknown,unknown,false
1756424279392,834.341,-269.889,81.705,-0.943,-8.420,-0.232,8.47,0.23,8.48,8.47,0.0,333.6,9.1,333.7,333.6,0.47,-96.47,0.000,0.99999994,unknown,unknown,false
1756424279443,834.257,-270.631,81.685,-1.160,-10.294,-0.285,10.36,0.28,10.36,10.36,0.0,407.9,11.2,408.0,407.9,0.32,-96.47,0.000,0.99999994,unknown,unknown,false
1756424279493,834.215,-271.002,81.675,-1.061,-9.404,-0.260,9.46,0.26,9.47,9.46,0.0,372.6,10.2,372.7,372.6,0.23,-96.47,0.000,0.99999994,unknown,unknown,false
1756424279544,834.173,-271.373,81.664,-0.992,-8.783,-0.243,8.84,0.24,8.84,8.84,0.0,348.0,9.6,348.1,348.0,0.17,-96.47,0.000,0.99999994,unknown,unknown,false
1756424279595,834.131,-271.744,81.654,-0.944,-8.348,-0.231,8.40,0.23,8.40,8.40,0.0,330.8,9.1,330.9,330.8,0.12,-96.47,0.000,0.99999994,unknown,unknown,false
1756424279645,834.047,-272.485,81.633,-1.160,-10.241,-0.284,10.31,0.28,10.31,10.31,0.0,405.8,11.2,405.9,405.8,0.08,-96.47,0.000,0.99999994,unknown,unknown,false
1756424279696,834.004,-272.856,81.623,-1.066,-9.367,-0.260,9.43,0.26,9.43,9.43,0.0,371.2,10.2,371.3,371.2,1.42,-96.71,0.000,1,unknown,unknown,false
1756424279746,833.957,-273.226,81.613,-1.023,-8.752,-0.245,8.81,0.24,8.82,8.81,0.3,346.9,9.6,347.1,346.7,11.86,-98.63,0.000,1,unknown,unknown,false
1756424279797,833.909,-273.596,81.602,-1.002,-8.321,-0.235,8.38,0.24,8.38,8.36,0.6,330.0,9.3,330.1,329.1,23.91,-101.02,0.000,1,unknown,unknown,false
1756424279847,833.763,-274.328,81.577,-1.566,-10.167,-0.313,10.29,0.31,10.29,10.28,0.5,405.0,12.3,405.2,404.6,18.55,-101.38,0.000,1,unknown,unknown,false
1756424279898,833.689,-274.694,81.564,-1.533,-9.287,-0.294,9.41,0.29,9.42,9.41,0.3,370.6,11.6,370.7,370.3,12.99,-101.38,0.000,1,unknown,unknown,false
1756424279949,833.616,-275.060,81.552,-1.509,-8.669,-0.280,8.80,0.28,8.80,8.80,0.2,346.5,11.0,346.6,346.3,9.10,-101.38,0.000,1,unknown,unknown,false
1756424279999,833.468,-275.792,81.527,-1.929,-10.405,-0.345,10.58,0.34,10.59,10.58,0.2,416.6,13.6,416.8,416.6,6.38,-101.38,0.000,1,unknown,unknown,false
1756424280050,833.395,-276.158,81.514,-1.787,-9.452,-0.316,9.62,0.32,9.62,9.62,0.1,378.7,12.4,378.9,378.7,4.47,-101.38,0.000,1,unknown,unknown,false
1756424280101,833.321,-276.523,81.501,-1.687,-8.786,-0.297,8.95,0.30,8.95,8.95,0.1,352.2,11.7,352.4,352.2,3.14,-101.38,0.000,1,unknown,glide_fwd,false
1756424280151,833.248,-276.889,81.489,-1.618,-8.320,-0.283,8.48,0.28,8.48,8.48,0.1,333.7,11.1,333.9,333.7,2.21,-101.38,0.000,1,unknown,glide_fwd,false
1756424280202,833.100,-277.621,81.463,-2.006,-10.162,-0.349,10.36,0.35,10.36,10.36,0.0,407.8,13.7,408.0,407.8,1.55,-101.38,0.000,1,unknown,glide_fwd,false
1756424280252,833.027,-277.987,81.450,-1.840,-9.282,-0.320,9.46,0.32,9.47,9.46,0.0,372.5,12.6,372.7,372.5,1.09,-101.38,0.000,1,unknown,glide_fwd,false
1756424280303,832.953,-278.352,81.438,-1.725,-8.666,-0.299,8.84,0.30,8.84,8.84,0.0,347.9,11.8,348.1,347.9,0.77,-101.38,0.000,1,unknown,glide_fwd,false
1756424280353,832.880,-278.718,81.425,-1.644,-8.236,-0.285,8.40,0.29,8.40,8.40,0.0,330.6,11.2,330.8,330.6,0.55,-101.38,0.000,1,unknown,glide_fwd,false
